Audio,Transcription,Langue,Tempo,Mean Mel spectrogram,Standard deviation Mel spectrogram,Mean Chroma
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_cut_part.wav,share information that comes from reliable sources such as health authorities and the World Health Organization during the covid-19 outbreak only trust official information sources and credible media Outlets do not share on verified information this is a message from un,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_dec.wav,during the covid-19 outbreak only trust official information sources and credible media Outlets do not share on verified information this is a message from UNESCO disinformation that comes from reliable sources such as helpful author,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_noise_injection_4_pourcent.wav,disinformation is spreading alongside the new coronavirus to counter this it is important to share information that comes from reliable sources such as health authorities and the World Health Organization during the covid-19 outbreak only trust official information sources and credible media Outlets do not share on verified information this is a message from UNESCO,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_sup_noise.wav,it is important to share information that comes from reliable sources such as health authorities and the World Health Organization during the covid-19 outbreak only trust official information sources and credible media Outlets do not share on verified information this is a message from un,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_vitesse_dec_10_pourcent.wav,disinformation is spreading alongside the new coronavirus in Alternatives it is important to share information that comes from reliable sources such as health authorities and the World Health Organization hearing the covid-19 outbreak only Frost official information sources of credible media Outlets information,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_vitesse_dec_30_pourcent.wav,this information is spreading alongside the new coronavirus should come to this it is important to share information that comes from reliable sources such as health authorities and the World Health Organization during the covid-19 outbreak only trust official information,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f1_aug/f1_aug_vitesse_dec_50_pourcent.wav,disinformation is spreading alongside the new coronavirus to counter this it is important to share information that comes from reliable sources such as health authorities and the World Health Organization information,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_cut_part.wav,La désinformation comme le coronavirus se propagent Pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé Pendant l'épidémie de COVID-19 ne faites confiance qu'aux sources d'informations officielles et aux médias crédibles. Ne partagez pas d'informations non vérifiées. Ceci est un message de l'UNESCO.,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_dec.wav,et sanitaire et l'Organisation mondiale de la santé pendant l'épidémie de covid 19 ne faites confiance aux sources d'informations officielles et aux médias crédible ne partagez pas d'informations non vérifiée ceci est un message de l'UNESCO la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_noise_injection_4_pourcent.wav,la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid-19 ne faites confiance aux sources d'information officielle et aux médias crédible ne partagez pas d'informations non vérifiée ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_sup_noise.wav,la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid-19 ne faites confiance aux sources d'information officielle et aux médias crédible ne partagez pas d'informations non vérifiée ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_vitesse_acc_10_pourcent.wav,la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid-19 ne faites confiance aux sources d'information officielle et aux médias crédible ne partagez pas d'informations non vérifiez ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_vitesse_acc_30_pourcent.wav,les informations comme le coronavirus se propage pour combattre la désinformation il est important de partager les informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid-19 ne fait confiance aux informations officielle ne partage pas d'informations non vérifiez ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_vitesse_dec_10_pourcent.wav,la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager les informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid-19 ne faites confiance aux sources d'information officielle et médias crédible ne partage pas d'informations non vérifiée ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f3_aug/f3_aug_vitesse_dec_50_pourcent.wav,la désinformation comme le coronavirus se propage pour combattre la désinformation il est important de partager des informations venant de sources fiables comme les autorités sanitaires et l'Organisation mondiale de la santé pendant l'épidémie de covid 19 ne faites confiance aux sources d'information officielle et médias crédible ne partagez pas d'informations non vérifiée ceci est un message de l'UNESCO,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_cut.wav,les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous télétravailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement et mise pour votre lieu de travail et rester informé grâce,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_dec.wav,comment ils font face à la situation suivez les mesures d'éloignement et mise pour votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l' OMS ou votre autorités sanitaires locale ce message vous est transmis par l'UNESCO l'OMS et votre radio locale il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous télétravailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_noise_injection_30_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous télétravailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement est mise pour votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l' OMS ou votre autorités sanitaires locale ce message vous est transmis par l'UNESCO l'OMS et votre radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_sup_noise.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid-19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous télétravailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement et mise pour votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l'OMS ou votre autorités sanitaires locale ce message vous est transmis par l'UNESCO l'OMS et votre radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_acc_10_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous allez travailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement est mise pour votre lieu de travail et rester informé grâce à des informations provenant des sources fiables telles que l'OMS ou votre autorités sanitaires locale ce message vous êtes transmis par l'UNESCO l'OMS et votre radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_acc_30_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous devez travailler à domicile tout en gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'événements et mise au point votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l'OMS ou votre autorités sanitaires locale ce message vous êtes transmis par l'UNESCO l'OMS et votre radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_acc_50_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid-19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous allez travailler à domicile réseau social contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'événements pour votre lieu de travail et rester informé grâce à des informations provenant de sociable tel que l'on est où votre autorités sanitaires locale ce message,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_dec_10_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous allez travailler à domicile faisant gardant une distance physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement est mise pour votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l' OMS ou votre autorités sanitaires locale ce message vous êtes transmis par l'UNESCO l'OMS et votre radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_dec_30_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous télétravail à domicile tout en gardant une distension physique rester sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font face à la situation suivez les mesures d'éloignement et mise pour votre lieu de travail et rester informé grâce à des informations provenant de sources fiables telles que l' OMS ou votre autorités sanitaires locale ce message vous est transmis par l'UNESCO l'OMS et votre radiologie locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f1_aug/f1_aug_vitesse_dec_50_pourcent.wav,il y a plusieurs choses que vous pouvez faire pour vous protéger et protéger les autres de la covid 19 sur votre lieu de travail que vous soyez sur votre lieu de travail ou que vous allez travailler à domicile tout en gardant une distance physique reste sociale contacter régulièrement votre famille et vos collègues pour vérifier comment ils font ça c'est une situation suivez les mesures d'éloignement Émile pour votre vieux de travail et rester informé grâce à des informations provenant de sources fiables telles que l'on Metz ouvre son autorité dans lequel ce message vous est transmis par UNESCO UMS effacer radiologue,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_cut.wav,from covid-19 in your workplace whether you are at your work site or tell you working at home while maintaining physical distance stay social contact your family and colleagues regularly to check how they are coping follow distancing measures issued for your location and stay informed through information from Trust,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_dec.wav,low distancing measures issued for your location and stay informed through information from trusted sources such as who and your local health authority this message is brought to you by UNESCO who and your local radio station there are several things you can do to protect yourself and others from covid-19 in your workplace whether you are at your work site or tell me working at home while maintaining physical distance stay social contact your family and colleagues regularly to check how they are coping,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_noise_injection_30_pourcent.wav,there are several things you can do to protect yourself and others from covid-19 in your workplace whether you are at your work site or telling working at home while maintaining physical distance stay social contact your family and colleagues regularly to check how they are coping follow distancing measures issued for your location and stay informed through information from trusted sources such as who and your local health authority this message is brought to you by UNESCO and your local radio station,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_sup_noise.wav,there are several things you can do to protect yourself and others from covid-19 in your workplace whether you are at your work site or tell you working at home while maintaining physical distance stay social contact your family and colleagues regularly to check how they are coping follow distancing measures issued for your location and stay informed through information from trusted sources such as who and your local health authority this message is brought to you by UNESCO wao and your local radio station,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_vitesse_dec_30_pourcent.wav,there are several things you can do to protect yourself and others from covid-19 in your workplace whether you are at your work site or telling working at home while maintaining physical distance social contact your family okay this message,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f2_aug/f2_aug_vitesse_dec_50_pourcent.wav,there are several things you can do to protect yourself and others from covid-19 in your workplace whether you are at your work site,en,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_cut.wav,gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets second,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_dec.wav,fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_noise_injection_30_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ses effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_sup_noise.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_acc_10_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_acc_30_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissent pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_acc_50_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiquer votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas quelques jours ce message est présenté par l'UNESCO OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_dec_10_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ces effets sont attendus communiqués à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu l'injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS est votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_dec_30_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres vaccins douleurs ou gonflement au point d'injection fièvre frissons fatigue et maux de tête dans la plupart des cas ses effets sont attendus communiquer à votre fournisseur de soins si vous avez une rougeur une sensibilité ou une douleur à l'endroit où vous avez reçu injection qui augmentent après 24 heures ou si les effets secondaires ne disparaissaient pas après quelques jours ce message vous est présenté par l'UNESCO l'OMS et votre station de radio locale,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f1_aug/f1_aug_vitesse_dec_50_pourcent.wav,les effets secondaires courants des vaccins contre la covid 19 sont similaires à ceux des autres douleurs ou gonflement prendre injection fièvre frisson fatigue et maux de tête dans la plupart des cas réfléchis communiquer votre fournisseur de soins si vous avez une rougeur une sensibilité une douleur à l'endroit où vous avez reçu 24 heures ou 6 effets secondaires disparaissent par quelque chose ce message vous êtes présenté par l'UNESCO OMS exercice de lequel,fr,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
